FECHA_ACCIDENTE;AÑO_ACCIDENTE;MES_ACCIDENTE;DIA_ACCIDENTE;HORA_ACCIDENTE;GRAVEDAD_ACCIDENTE;CLASE_ACCIDENTE;SITIO_EXACTO_ACCIDENTE;CANT_HERIDOS_EN _SITIO_ACCIDENTE;CANT_MUERTOS_EN _SITIO_ACCIDENTE;CANTIDAD_ACCIDENTES
2015-01-01T00:00:00.000;2015;enero;Jue;03:30:00:PM;Con heridos;Choque;CL 45 CR 19;2;0;1
2015-01-01T00:00:00.000;2015;enero;Jue;04:20:00:AM;Solo daños;Choque;CRA 15 CLLE 21;0;0;1
2015-01-01T00:00:00.000;2015;enero;Jue;04:40:00:PM;Con heridos;Choque;CRA 14 CLLE 35;2;0;1
2015-01-01T00:00:00.000;2015;enero;Jue;04:50:00:PM;Con heridos;Atropello;CRA 6 CLLE 90;1;0;1
2015-01-01T00:00:00.000;2015;enero;Jue;06:00:00:AM;Solo daños;Choque;CRA 6 CLLE 92;0;0;1
2015-01-01T00:00:00.000;2015;enero;Jue;07:50:00:PM;Solo daños;Choque;CALLE 99 CR 56;0;0;1
2015-01-01T00:00:00.000;2015;enero;Jue;09:25:00:PM;Solo daños;Choque;CL 47 CR 24;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;01:00:00:PM;Solo daños;Choque;CLLE 64 CRA 44;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;03:10:00:PM;Solo daños;Choque;CALLE 110 CR 51B;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;04:00:00:PM;Solo daños;Choque;CL 80 CR 42H;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;04:05:00:PM;Solo daños;Choque;AV CIRCUNVALAR CR 43 Y CR 46;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;04:20:00:AM;Con muertos;Atropello;CLLE 19 CRA 1;0;1;1
2015-01-02T00:00:00.000;2015;enero;Vie;04:40:00:PM;Solo daños;Choque;CR 46 CL 79;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;05:19:00:PM;Solo daños;Choque;CL 72 CR 53;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;05:45:00:PM;Solo daños;Choque;CLLE 53 CRA 46;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;06:30:00:PM;Solo daños;Choque;CR 53 CL 82;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;07:40:00:AM;Solo daños;Choque;CR 27 CL 38;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;08:15:00:AM;Solo daños;Choque;CRA 14 CLLE 38B;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;09:00:00:AM;Solo daños;Choque;CALLE 64 CR 47;0;0;1
2015-01-02T00:00:00.000;2015;enero;Vie;09:30:00:PM;Solo daños;Choque;CLLE 87 CRA 9G;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;01:50:00:PM;Solo daños;Choque;CALLE 70 CR 53;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;02:30:00:PM;Solo daños;Choque;CL 86 CR 59B;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;03:00:00:PM;Solo daños;Choque;CRA 44 CLLE 59;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;03:50:00:PM;Solo daños;Choque;CLLE 53D CRA 14;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;05:30:00:PM;Solo daños;Choque;CRA 44 CLLE 48;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;08:00:00:AM;Solo daños;Choque;CLLE C98 CRA 51B;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;08:00:00:PM;Solo daños;Choque;CL 96 CR 4;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;09:00:00:AM;Solo daños;Choque;CR 42H CL 84B;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;10:51:00:PM;Solo daños;Choque;CR 42 CL 76;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;11:00:00:PM;Solo daños;Choque;AVENIDA 110 CRA 15;0;0;1
2015-01-03T00:00:00.000;2015;enero;Sáb;12:30:00:PM;Solo daños;Choque;CLLE 76 CRA 60;0;0;1
2015-01-04T00:00:00.000;2015;enero;Dom;01:00:00:AM;Solo daños;Choque;CALLE 82 CR 59;0;0;1
2015-01-04T00:00:00.000;2015;enero;Dom;02:45:00:AM;Con heridos;Choque;CRA 24 CLLE 53D;1;0;1
2015-01-04T00:00:00.000;2015;enero;Dom;03:10:00:PM;Solo daños;Choque;CR 30 CL 47;0;0;1
2015-01-04T00:00:00.000;2015;enero;Dom;03:24:00:AM;Solo daños;Choque;CALLE 110 CR 9G;0;0;1
2015-01-04T00:00:00.000;2015;enero;Dom;03:30:00:PM;Solo daños;Choque;CR 22 48 46;0;0;1
2015-01-04T00:00:00.000;2015;enero;Dom;07:00:00:PM;Solo daños;Choque;CRA 23 CLLE 57;0;0;1
2015-01-04T00:00:00.000;2015;enero;Dom;11:40:00:AM;Solo daños;Choque;CL 94 CR 3B;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;02:20:00:PM;Solo daños;Choque;CLLE 53 CRA 50 21;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;02:30:00:PM;Solo daños;Choque;CLLE 99 CRA 53;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;04:00:00:PM;Solo daños;Choque;CLLE 45 CRA 36;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;04:50:00:PM;Con heridos;Choque;CLLE C30 CRA 6;1;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;06:30:00:PM;Solo daños;Choque;CR 39 CL 73;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;07:00:00:AM;Solo daños;Choque;CL 40 25 07;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;07:40:00:AM;Solo daños;Choque;CLLE 79 CRA 53;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;08:00:00:AM;Solo daños;Choque;CALLE 41 CR 7C;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;08:15:00:AM;Solo daños;Choque;CR 38 34 13;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;10:20:00:AM;Solo daños;Choque;CRA 52 CLLE 86;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;10:40:00:AM;Solo daños;Choque;CR 43 CL 48 Y CL 50;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;12:00:00:PM;Solo daños;Choque;CARRERA 27 CALLE 70;0;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;12:30:00:PM;Con heridos;Choque;CALLE 75 CR 72;1;0;1
2015-01-05T00:00:00.000;2015;enero;Lun;12:30:00:PM;Solo daños;Choque;CALLE 37 CR 25;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;01:35:00:PM;Solo daños;Choque;CLLE 80 CRA 49C;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;03:15:00:PM;Solo daños;Choque;CL 95 CR 49D;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;03:40:00:PM;Solo daños;Choque;CRA 49C CLLE 91;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;03:50:00:PM;Solo daños;Choque;VIA 40 CL 79;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;04:45:00:PM;Solo daños;Choque;CRA 43 CLLE 80;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;06:10:00:PM;Solo daños;Choque;CL 74 CR 56;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;06:15:00:PM;Con heridos;Choque;CL 114 CR 11;1;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;07:55:00:AM;Solo daños;Choque;CALLE 76 CR 39;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;08:30:00:AM;Solo daños;Choque;CR 40 CL 33;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;09:20:00:AM;Solo daños;Choque;CALLE 70 CR 60;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;10:40:00:AM;Solo daños;Choque;CALLE 110 12F 29;0;0;1
2015-01-06T00:00:00.000;2015;enero;Mar;12:15:00:PM;Solo daños;Otro;VIA 40 CLLE 85;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;01:25:00:PM;Solo daños;Choque;CLLE 19 CRA 2C;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;01:50:00:PM;Con heridos;Choque;CLLE 68B CRA 26B;1;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;03:00:00:PM;Solo daños;Choque;CLLE 90 CRA 2;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;05:15:00:PM;Solo daños;Choque;CALLE 74 58 26;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;06:10:00:AM;Con heridos;Choque;CRA 50 CLLE 45;2;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;06:20:00:PM;Solo daños;Choque;CRA 38 CLLE 70B;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;06:50:00:PM;Solo daños;Choque;CRA 60 CLLE 79;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;06:59:00:AM;Solo daños;Choque;CALLE 84B CR 39A;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;07:30:00:AM;Solo daños;Choque;AVENIDA 110 CRA 15;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;08:10:00:AM;Solo daños;Choque;CR38 CL 43;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;09:10:00:AM;Solo daños;Choque;CLLE 17 CRA 8;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;09:50:00:AM;Solo daños;Choque;cCLLE 70C CRA 25B;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;10:30:00:AM;Solo daños;Choque;CALLE 47 CR 20;0;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;11:25:00:AM;Con heridos;Volcamiento;CR 50 CL 43;2;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;11:45:00:AM;Con heridos;Choque;CR 14 CL 63;2;0;1
2015-01-07T00:00:00.000;2015;enero;Mié;12:10:00:PM;Solo daños;Choque;CLLE 30 CRA 10;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;01:30:00:PM;Solo daños;Choque;CLLE 47 CRA 32;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;02:00:00:PM;Solo daños;Choque;CLLE 19 CRA 8;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;03:20:00:PM;Solo daños;Choque;CLLE 27 CRA 63B;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;03:40:00:PM;Solo daños;Choque;CL 98 CR 52C;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;05:00:00:PM;Con heridos;Choque;CR 44 CL 57;1;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;06:20:00:AM;Solo daños;Choque;CRA 22 CLLE 47B;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;06:45:00:AM;Solo daños;Choque;CLLE 84 CRA 57;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;06:55:00:AM;Solo daños;Choque;CLLE 70C CRA 26D;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;07:00:00:PM;Solo daños;Choque;AVENIDA 110 VIA 40;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;07:20:00:PM;Solo daños;Choque;CLLE 72 CRA 41B;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;09:10:00:PM;Con heridos;Choque;CRA 21 CLLE 41;1;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;11:00:00:PM;Solo daños;Choque;CLLE 72 CRA 38;0;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;11:10:00:AM;Con heridos;Choque;CLLE 110 CRA 31;1;0;1
2015-01-08T00:00:00.000;2015;enero;Jue;11:30:00:AM;Solo daños;Choque;CLLE 72 CRA 58;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;03:10:00:PM;Solo daños;Choque;CARRERA 53 CALLE 61 109;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;04:50:00:PM;Solo daños;Choque;CR 53 82 253;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;05:40:00:PM;Solo daños;Choque;CRA 50 CLLE 80;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;06:00:00:PM;Solo daños;Choque;CLLE 30 CRA 46;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;06:10:00:PM;Solo daños;Choque;CLLE 92 CRA 40A;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;06:20:00:PM;Solo daños;Choque;CLLE 17 CRA 33;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;07:52:00:AM;Solo daños;Choque;CALLE 17 CR 22;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;08:50:00:AM;Solo daños;Choque;CLLE 45 CRA 8D;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;09:00:00:AM;Solo daños;Choque;CLLE 82 CRA 53;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;10:15:00:AM;Solo daños;Choque;CLLE 35 CRA 33;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;11:00:00:AM;Solo daños;Choque;CLLE 106 CRA 50;0;0;1
2015-01-09T00:00:00.000;2015;enero;Vie;11:25:00:AM;Solo daños;Choque;CONCENTRADOS DEL NORTE UBICADO EN LA CRA 42 CL 7;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;01:00:00:PM;Con heridos;Choque;CL 110 CR 13;2;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;01:40:00:PM;Solo daños;Choque;CRA 4 CLLE 35;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;02:10:00:PM;Solo daños;Choque;CLLE 98 CRA 59B;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;03:10:00:PM;Solo daños;Choque;CRA 42F CLLE 79;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;04:10:00:AM;Con heridos;Atropello;AV CIRCUNVALAR CALLE 47B;2;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;04:14:00:PM;Solo daños;Choque;CLLE 45B CRA 13C;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;04:40:00:PM;Solo daños;Choque;CALLE 63B CR 28;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;05:00:00:AM;Con heridos;Choque;CALLE 49 1A 41;2;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;08:00:00:AM;Solo daños;Choque;CLLE 30 CRA 6B;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;08:30:00:AM;Con heridos;Atropello;AVENIDA 47 CLLE 60;1;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;09:10:00:AM;Solo daños;Choque;CRA 45 CLLE 84;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;10:50:00:AM;Solo daños;Choque;CRA 38 CLLE 54;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;12:10:00:PM;Solo daños;Choque;AV CIRCUNVALAR CR 46;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;12:30:00:PM;Solo daños;Choque;CRA 27 CLLE 39;0;0;1
2015-01-10T00:00:00.000;2015;enero;Sáb;12:30:00:PM;Solo daños;Choque;VIA 40 CALLE 68B;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;02:00:00:PM;Solo daños;Choque;AVENIDA DEL RIO KM 1 + 100;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;02:30:00:PM;Solo daños;Choque;CALLE 17 CR 8;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;02:30:00:PM;Solo daños;Choque;CR 42 CALLE 99A;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;04:00:00:PM;Solo daños;Choque;CRA 31 CLLE 69C;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;07:30:00:AM;Solo daños;Choque;CALLE 45 MURILLO CON 1;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;09:00:00:AM;Solo daños;Choque;CRA 50 CLLE 43;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;10:00:00:PM;Solo daños;Choque;CRA 51B CLLE 100;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;10:15:00:PM;Con heridos;Choque;CR 38 CL 54;2;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;11:00:00:AM;Solo daños;Choque;AV CIRCUNVALAR CR 26;0;0;1
2015-01-11T00:00:00.000;2015;enero;Dom;12:00:00:PM;Solo daños;Choque;CRA 38 CLLE 80;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;02:00:00:PM;Con heridos;Choque;CR 8G CL 50A;1;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;03:30:00:PM;Con heridos;Choque;CALLE 47 CRA 9;4;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;04:00:00:AM;Solo daños;Choque;CA 38 CLLE 56;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;04:10:00:PM;Solo daños;Choque;CLLE 49 CRA 2C;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;05:00:00:PM;Solo daños;Choque;CLLE 71 CRA 41;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;05:40:00:PM;Solo daños;Choque;CALLE 82 CR 42G;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;08:00:00:PM;Solo daños;Choque;CLLE 45 AVENIDA 110;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;08:10:00:PM;Solo daños;Choque;CLLE 45 CR 8A;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;11:30:00:PM;Solo daños;Choque;AV CIRCUNVALAR CR 15 SUR;0;0;1
2015-01-12T00:00:00.000;2015;enero;Lun;12:00:00:PM;Solo daños;Choque;CALLE 94 CR 52B;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;02:30:00:PM;Solo daños;Choque;VIA 40 CLLE 85B;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;05:00:00:AM;Solo daños;Choque;CLLE 73 CRA 26A;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;07:00:00:AM;Solo daños;Choque;CALLE 4 CR 64;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;07:00:00:AM;Solo daños;Choque;CALLE 94 CR 65;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;07:00:00:PM;Solo daños;Choque;CLLE 30 CRA 27;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;07:30:00:AM;Solo daños;Choque;AV CIRCUNVALAR ENTRADA 20 DE JULIO;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;07:35:00:PM;Solo daños;Choque;CLLE 30 CRA 11;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;07:40:00:AM;Con heridos;Caida Ocupante;CR 27 CL 105;1;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;08:30:00:AM;Solo daños;Choque;VIA 40 CALLE 106;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;09:00:00:AM;Solo daños;Choque;CRA 9J DAIG 68;0;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;10:40:00:AM;Con heridos;Caida Ocupante;CALLE 74 47 68;1;0;1
2015-01-13T00:00:00.000;2015;enero;Mar;11:20:00:AM;Con heridos;Atropello;CLLE 82 CRA 46;1;0;1
2015-01-14T00:00:00.000;2015;enero;Mié;04:45:00:PM;Solo daños;Choque;CLLE 72 CRA 38;0;0;1
2015-01-14T00:00:00.000;2015;enero;Mié;05:44:00:PM;Solo daños;Choque;CR 45 CL 32;0;0;1
2015-01-14T00:00:00.000;2015;enero;Mié;06:30:00:AM;Solo daños;Choque;CL 75 CR 53;0;0;1
2015-01-14T00:00:00.000;2015;enero;Mié;07:00:00:PM;Solo daños;Choque;CRA 67 CLLE 84;0;0;1
2015-01-14T00:00:00.000;2015;enero;Mié;07:02:00:AM;Solo daños;Choque;CALLE 85 CR 57;0;0;1
2015-01-14T00:00:00.000;2015;enero;Mié;07:30:00:PM;Con heridos;Choque;CLLE 6 CRA 46;2;0;1
2015-01-14T00:00:00.000;2015;enero;Mié;10:00:00:AM;Solo daños;Choque;CR 32 CL 36;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;01:00:00:PM;Solo daños;Choque;CRA 45 CL 45;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;01:20:00:PM;Solo daños;Choque;CLLE 110 CR 93;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;01:50:00:PM;Solo daños;Choque;ESTACION DE SERVICIO PETROMIL DE LA CALLE 30 CR 32;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;02:15:00:PM;Con heridos;Atropello;CL 90 CR 2C;2;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;03:00:00:PM;Solo daños;Choque;VIA 40 CLLE 77;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;03:33:00:PM;Solo daños;Choque;CRA 54 CLLE 59;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;04:00:00:PM;Solo daños;Choque;CL 90 CR 49C;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;04:00:00:PM;Solo daños;Choque;CR 18 CL 39;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;04:35:00:PM;Con heridos;Choque;CRA 43 CLLE 8F;2;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;04:37:00:PM;Solo daños;Choque;CRA 13C CLLE 36B;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;04:50:00:PM;Solo daños;Choque;CR 38 CL 45;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;05:25:00:PM;Solo daños;Choque;CRA 53 CLLE 75;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;05:50:00:AM;Solo daños;Choque;CL 79 CR 75;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;06:40:00:PM;Solo daños;Choque;CRA 47 CLLE 84;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;07:50:00:AM;Solo daños;Choque;CR 58 75 58;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;08:40:00:AM;Solo daños;Choque;CALLE 63B CR 25;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;11:20:00:AM;Solo daños;Otro;CRA 51 CLLE 76;0;0;1
2015-01-15T00:00:00.000;2015;enero;Jue;12:10:00:PM;Solo daños;Choque;CRA 42H CLLE 80;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;01:20:00:PM;Solo daños;Choque;CALLE 110 5B 113;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;02:15:00:PM;Solo daños;Choque;CR 45 CL 80;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;04:10:00:PM;Solo daños;Choque;CLLE 75 CRA 54;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;04:30:00:PM;Solo daños;Choque;CLLE 50 CRA 10 SUR;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;06:20:00:PM;Solo daños;Choque;CLLE 85 CRA 53;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;06:40:00:AM;Solo daños;Choque;CRA 9 CLLE 5;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;07:10:00:PM;Solo daños;Choque;CRA 38 CLLE 77;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;07:15:00:AM;Solo daños;Choque;VIA JUAN MINA ENTRADA PINAL DEL RIO;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;07:30:00:AM;Solo daños;Choque;CLLE 75 CRA 59;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;07:40:00:AM;Solo daños;Choque;CALLE 47 CR 25;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;08:05:00:AM;Solo daños;Choque;CALLE 64 46 106;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;08:30:00:AM;Solo daños;Choque;CLLE 76 CRA 65;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;08:40:00:AM;Solo daños;Choque;VIA 40 78B 190;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;09:30:00:PM;Solo daños;Choque;CR 47 CL 75;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;10:00:00:AM;Con heridos;Choque;CRA 64C CLLE 86;2;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;11:30:00:AM;Solo daños;Choque;CLLE 75 CRA 57;0;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;11:40:00:AM;Con heridos;Atropello;AV CIRCUNVALAR ENTRADA 20 DE JULIO;2;0;1
2015-01-16T00:00:00.000;2015;enero;Vie;12:20:00:PM;Solo daños;Choque;CRA 24 CLLE 63B;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;01:00:00:PM;Solo daños;Choque;CLLE 70 CRA 45;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;01:20:00:AM;Solo daños;Choque;CLLE 76 CRA 47;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;01:20:00:PM;Solo daños;Choque;VIA 40 CRA 68;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;01:30:00:PM;Solo daños;Choque;CALLE 19 3B 21;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;02:00:00:PM;Solo daños;Choque;CR 50 CL 43;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;02:15:00:PM;Solo daños;Choque;CALLE 98 A 49D 104;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;02:20:00:PM;Solo daños;Choque;AVENIDA 110 CLLE 47;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;02:20:00:PM;Solo daños;Choque;CLLE 17 CRA 17;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;02:25:00:PM;Solo daños;Choque;CR 41D CL 75B;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;03:10:00:PM;Solo daños;Choque;AVENIDA 110 CRA 10;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;04:09:00:PM;Con heridos;Choque;AV CIRCUNVALAR CL 48C;3;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;06:45:00:PM;Solo daños;Choque;CLLE 86 CRA 65;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;07:15:00:PM;Solo daños;Choque;CLLE 75 CRA 47;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;09:15:00:AM;Solo daños;Choque;CRA 21 CLLE 44;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;09:30:00:AM;Solo daños;Choque;AVENIDA 110 CRA 38;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;10:30:00:AM;Solo daños;Choque;CRA 9C CLLE 36B;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;12:00:00:PM;Solo daños;Choque;AVENIDA 110 CRA 11D;0;0;1
2015-01-17T00:00:00.000;2015;enero;Sáb;12:20:00:PM;Solo daños;Choque;CLLE 94 CRA 57;0;0;1
2015-01-18T00:00:00.000;2015;enero;Dom;02:30:00:PM;Solo daños;Choque;CLLE 79 CRA 57;0;0;1
2015-01-18T00:00:00.000;2015;enero;Dom;03:00:00:PM;Solo daños;Choque;VIA 40 CL 67;0;0;1
2015-01-18T00:00:00.000;2015;enero;Dom;05:20:00:PM;Solo daños;Choque;AV CIRCUNVALAR + 200 MTS EL PUEBLITO;0;0;1
